8	3	A3	1	0	0	0	10
25	1	0	1	0	1	0	0
26	0	80	0	0	0	1	0
27	1	0	1	0	0	0	80
28	0	0	0	1	0	1	0
29	1	0	0	0	80	0	0
2A	0	1	0	1	0	1	0
2B	0	0	84	0	0	0	1
2C	0	1	0	1	0	0	0
2D	84	0	0	0	1	0	1
2E	0	1	0	0	0	84	0
2F	0	0	1	0	1	0	1
20	0	0	0	84	0	0	0
21	1	0	1	0	1	0	0
22	0	80	0	0	0	0	0
5	23	2C	B7	80	80	0	0
10	81	63	0	1	0	1	0
30	12	0	68	3F	4C	0	68
21	1	0	0	0	80	0	0
22	0	2	0	2	0	5	FF
23	FB	80	84	0	0	0	2
24	0	2	0	1	0	0	0
25	84	0	0	0	2	0	2
26	0	1	0	0	0	84	0
27	0	0	2	0	2	0	1
28	0	0	0	84	0	0	0
29	2	0	2	0	1	0	0
2A	0	84	0	0	0	2	0
2B	2	0	1	0	0	0	84
2C	0	0	0	2	0	2	0
2D	1	0	0	0	84	0	0
2E	0	2	0	2	0	1	0
2F	0	0	84	0	0	0	2
20	0	2	0	1	0	0	0
21	84	0	0	0	2	0	2
22	0	1	0	0	0	0	0
5	23	2C	B8	0	80	0	0
10	81	63	0	84	0	0	0
30	12	0	68	3F	4C	0	68
21	2	0	2	0	1	0	0
22	0	84	0	0	0	2	0
23	2	0	1	0	0	0	84
24	0	0	0	2	0	2	0
25	1	0	0	0	84	0	0
26	0	2	0	2	0	1	0
27	0	0	82	0	0	0	2
28	0	2	0	1	0	0	0
29	82	0	0	0	2	0	2
2A	0	1	0	0	0	82	0
2B	0	0	2	0	2	0	1
2C	0	0	0	82	0	0	0
2D	2	0	2	0	1	0	0
2E	0	82	0	0	0	2	0
2F	2	0	1	0	0	0	82
20	0	0	0	2	0	2	0
21	1	0	0	0	82	0	0
22	0	2	0	2	0	0	0
5	23	2C	B8	80	80	0	0
10	81	63	0	1	0	0	0
30	12	0	68	3F	4C	0	68
21	82	0	0	0	2	0	2
22	0	1	0	0	0	82	0
23	0	0	2	0	2	0	1
24	0	0	0	84	0	0	0
25	2	0	2	0	1	0	0
26	0	84	0	0	0	2	0
27	2	0	1	0	0	0	84
28	0	0	0	2	0	2	0
29	1	0	0	0	84	0	0
2A	0	2	0	2	0	1	0
2B	0	0	80	0	0	0	2
2C	0	2	0	1	0	0	0
2D	84	0	0	0	2	0	2
2E	0	1	0	0	0	84	0
2F	0	0	2	0	2	0	1
20	0	0	0	84	0	0	0
21	2	0	2	0	1	0	0
22	0	84	0	0	0	0	0
5	23	2C	B9	0	80	0	0
10	81	63	0	2	0	2	0
30	12	0	68	3F	4C	0	68
21	1	0	0	0	84	0	0
22	0	2	0	2	0	1	0
23	0	0	84	0	0	0	2
24	0	2	0	1	0	0	0
25	84	0	0	0	2	0	2
26	0	1	0	0	0	84	0
27	0	0	2	0	2	0	1
28	0	0	0	84	0	0	0
29	2	0	2	0	1	0	0
2A	0	84	0	0	0	2	0
2B	2	0	1	0	0	0	84
2C	0	0	0	2	0	2	0
2D	1	0	0	0	84	0	0
2E	0	2	0	2	0	1	0
2F	0	0	80	0	0	0	2
20	0	2	0	1	0	0	0
21	84	0	0	0	2	0	2
22	0	1	0	0	0	0	0
5	23	2C	B9	80	80	0	0
10	81	63	0	80	0	0	0
30	12	0	68	3F	4C	0	68
21	2	0	2	0	1	0	0
22	C0	82	0	0	0	2	0
23	2	0	1	0	0	0	84
24	0	0	0	2	0	2	0
25	1	0	0	0	84	0	0
26	0	2	0	2	0	1	0
27	0	0	82	0	0	0	2
28	0	2	0	1	0	0	0
29	84	0	0	0	2	0	2
2A	0	1	0	0	0	84	0
2B	0	0	2	0	2	0	1
2C	0	0	0	86	0	0	0
2D	2	0	2	0	1	0	0
2E	0	84	0	0	0	2	0
2F	2	0	1	0	0	0	84
20	0	0	0	2	0	2	0
21	1	0	0	0	84	0	0
22	0	2	0	2	0	0	0
5	23	2C	BA	0	80	0	0
10	81	63	0	1	0	0	0
30	12	0	68	3F	4C	0	68
21	86	0	0	0	2	0	2
22	0	1	0	0	0	80	0
23	0	0	2	0	2	0	1
24	0	0	0	84	0	0	0
25	2	0	2	0	1	0	0
26	0	84	0	0	0	2	0
27	2	0	1	0	0	0	84
28	0	0	0	2	0	2	0
29	1	0	0	0	84	0	0
2A	0	2	0	2	0	1	0
2B	0	0	84	0	0	0	2
2C	0	2	0	1	0	0	0
2D	84	0	0	0	2	0	2
2E	0	1	0	0	0	84	0
2F	0	0	2	0	2	0	1
20	0	0	0	84	0	0	0
21	2	0	2	0	1	0	0
22	0	84	0	0	0	0	0
5	23	2C	BA	80	80	0	0
10	81	63	0	2	0	2	0
30	12	0	68	3F	4C	0	68
21	1	0	0	0	84	0	0
22	0	2	0	2	0	1	0
23	0	0	84	0	0	0	2
24	0	2	0	1	0	0	0
25	84	0	0	0	2	0	2
26	0	1	0	0	0	84	0
27	0	0	2	0	2	0	1
28	0	0	0	84	0	0	0
29	2	0	2	0	1	0	0
2A	0	80	0	0	0	2	0
2B	2	0	1	0	0	0	80
2C	0	0	0	2	0	2	0
2D	1	0	0	0	84	0	0
2E	0	2	0	2	0	1	0
2F	0	0	84	0	0	0	2
20	0	2	0	1	0	0	0
21	84	0	0	0	2	0	2
22	0	1	0	0	0	0	0
5	23	2C	BB	0	80	0	0
10	81	63	0	84	0	0	0
30	12	0	68	3F	4C	0	68
21	2	0	2	0	1	0	0
22	0	80	0	0	0	2	0
23	2	0	1	0	0	0	84
24	0	0	0	2	0	2	0
25	1	0	0	0	84	0	0
26	0	2	0	2	0	1	0
27	0	0	80	0	0	0	2
28	0	2	0	1	0	0	0
29	84	0	0	0	2	0	2
2A	0	1	0	0	0	80	0
2B	0	0	2	0	2	0	1
2C	0	0	0	80	0	0	0
2D	2	0	2	0	1	0	0
2E	0	80	0	0	0	2	0
2F	2	0	1	0	0	0	84
20	0	0	0	2	0	2	0
21	1	0	0	0	84	0	0
22	0	2	0	2	0	0	0
5	23	2C	BB	80	80	0	0
10	81	63	0	1	0	0	0
30	12	0	68	3F	4C	0	68
21	84	0	0	0	2	0	2
22	0	1	0	0	0	84	0
23	0	0	2	0	2	0	1
24	0	0	0	84	0	0	0
25	2	0	2	0	1	0	0
26	0	84	0	0	0	2	0
27	2	0	1	0	0	0	84
28	0	0	0	2	0	2	0
29	1	0	0	0	84	0	0
2A	0	2	0	2	0	1	0
2B	0	0	84	0	0	0	2
2C	0	2	0	1	0	0	0
2D	84	0	0	0	2	0	2
2E	0	1	0	0	0	84	0
2F	0	0	2	0	2	0	1
20	0	0	0	84	0	0	0
21	2	0	2	0	1	0	0
22	0	84	0	0	0	0	0
5	23	2C	BC	0	80	0	0
10	81	63	0	2	0	2	0
30	12	0	68	3F	4C	0	68
21	1	0	0	0	80	0	0
22	0	2	0	2	0	1	0
23	0	0	80	0	0	0	2
24	0	2	0	1	0	0	0
25	80	0	0	0	2	0	2
26	0	1	0	0	0	80	0
27	0	0	2	0	2	0	1
28	0	0	0	80	0	0	0
29	2	0	2	0	1	0	0
2A	0	80	0	0	0	2	0
2B	2	0	1	0	0	0	84
2C	0	0	0	2	0	2	0
2D	1	0	0	0	80	0	0
2E	0	2	0	2	0	1	0
2F	0	0	84	0	0	0	2
20	0	2	0	1	0	0	0
21	80	0	0	0	2	0	2
22	0	1	0	0	0	0	0
5	23	2C	BC	80	80	0	0
10	81	63	0	82	0	0	0
30	12	0	68	3F	4C	0	68
21	2	0	2	0	1	0	0
22	0	82	0	0	0	2	0
23	2	0	1	0	0	0	80
24	0	0	0	2	0	2	0
25	1	0	0	0	80	0	0
26	0	2	0	2	0	1	0
27	0	0	80	0	0	0	2
28	0	2	0	1	0	0	0
29	80	0	0	0	2	0	2
2A	0	1	0	0	0	82	0
2B	0	0	2	0	2	0	1
2C	0	0	0	82	0	0	0
2D	2	0	2	0	64	FF	9C
2E	0	80	0	0	0	2	0
2F	2	0	1	0	0	0	84
20	0	0	0	2	0	2	0
21	1	0	0	0	84	0	0
22	0	2	0	2	0	0	0
5	23	2C	BD	0	80	0	0
10	81	63	0	1	0	0	0
30	12	0	68	3F	4C	0	68
21	84	0	0	0	2	0	2
22	0	1	0	0	0	84	0
23	0	0	2	0	2	0	1
24	0	0	0	84	0	0	0
25	2	0	2	0	1	0	0
26	0	84	0	0	0	2	0
27	2	0	1	0	0	0	84
28	0	0	0	2	0	2	0
29	1	0	0	0	84	0	0
2A	0	2	0	2	0	1	0
2B	0	0	84	0	0	0	2
2C	0	2	0	14	FF	EC	0
2D	84	0	0	0	2	0	2
2E	0	1	0	0	0	84	0
2F	0	0	2	0	2	0	14
20	FF	EC	0	84	0	0	0
21	2	0	2	0	1	0	0
22	0	84	0	0	0	0	0
5	23	2C	BD	80	80	0	0
10	81	63	0	2	0	2	0
30	12	0	68	3F	4C	0	68
21	1	0	0	0	80	0	0
22	0	2	0	2	0	1	0
23	0	0	84	0	0	0	2
24	0	2	0	1	0	0	0
25	84	0	0	0	2	0	2
26	0	1	0	0	0	84	0
27	0	0	2	0	2	0	1
28	0	0	0	84	0	0	0
29	2	0	2	0	1	0	0
2A	0	84	0	0	0	2	0
2B	2	0	1	0	0	0	84
2C	0	0	0	2	0	2	0
2D	1	0	0	0	84	0	0
2E	0	2	0	2	0	1	0
2F	0	0	84	0	0	0	2
20	0	2	0	1	0	0	0
21	84	0	0	0	2	0	2
22	0	1	0	0	0	0	0
5	23	2C	BE	0	80	0	0
10	81	63	0	84	0	0	0
30	12	0	68	3F	4C	0	68
21	2	0	2	0	1	0	0
22	0	84	0	0	0	2	0
23	2	0	1	0	0	0	84
24	0	0	0	2	0	2	0
25	1	0	0	0	84	0	0
26	0	2	0	2	0	1	0
27	0	0	82	0	0	0	2
28	0	2	0	1	0	0	0
29	82	0	0	0	2	0	2
2A	0	1	0	0	0	84	0
2B	0	0	2	0	2	0	3
2C	0	0	0	86	0	0	0
2D	2	0	2	0	3	0	0
2E	0	86	0	0	0	2	0
2F	2	0	1	0	0	0	84
20	0	0	0	2	0	2	0
21	1	0	0	0	80	0	0
22	0	2	0	2	0	0	0
5	23	2C	BE	80	80	0	0
10	81	63	0	1	0	0	0
30	12	0	68	3F	4C	0	68
21	84	0	0	0	2	0	2
22	0	1	0	0	0	80	0
23	0	0	2	0	2	0	1
24	0	0	0	82	0	0	0
25	2	0	2	0	1	0	0
26	0	82	0	0	0	2	0
27	2	0	1	0	0	0	80
28	0	0	0	2	0	2	0
29	1	0	0	0	82	0	0
2A	0	2	0	2	0	1	0
2B	0	0	82	0	0	0	2
2C	0	2	0	1	0	0	0
2D	80	0	0	0	2	0	2
2E	0	1	0	0	0	80	0
2F	0	0	2	0	2	0	1
20	0	0	0	82	0	0	0
21	2	0	2	0	1	0	0
22	0	82	0	0	0	0	0
5	23	2C	BF	0	80	0	0
10	81	63	0	2	0	2	0
30	12	0	68	3F	4C	0	68
21	1	0	0	0	80	0	0
22	0	2	0	2	0	1	0
23	0	0	82	0	0	0	2
24	0	2	0	1	0	0	0
25	82	0	0	0	2	0	2
26	0	1	0	0	0	82	0
27	0	0	2	0	2	0	1
28	0	0	0	80	0	0	0
29	2	0	2	0	1	0	0
2A	0	84	0	0	0	2	0
2B	2	0	1	0	0	0	84
2C	0	0	0	2	0	2	0
2D	1	0	0	0	84	0	0
2E	0	2	0	2	0	1	0
2F	0	0	84	0	0	0	2
20	0	2	0	1	0	0	0
21	84	0	0	0	2	0	2
22	0	1	0	0	0	0	0
5	23	2C	BF	80	80	0	0
10	81	63	0	84	0	0	0
30	12	0	68	3F	4C	0	68
21	2	0	2	0	1	0	0
22	0	84	0	0	0	2	0
23	2	0	1	0	0	0	84
24	0	0	0	2	0	2	0
25	1	0	0	0	84	0	0
26	0	2	0	2	0	1	0
27	0	0	84	0	0	0	2
28	0	2	0	1	0	0	0
29	84	0	0	0	2	0	2
2A	0	1	0	0	0	84	0
2B	0	0	2	0	2	0	1
2C	0	0	0	84	0	0	0
2D	2	0	2	0	1	0	0
2E	0	84	0	0	0	2	0
2F	2	0	1	0	0	0	84
20	0	0	0	2	0	2	0
21	1	0	0	0	84	0	0
22	0	2	0	2	0	0	0
5	23	2C	C0	0	80	0	0
10	81	63	0	1	0	0	0
30	12	0	68	3F	4C	0	68
21	84	0	0	0	2	0	2
22	0	1	0	0	0	82	0
23	0	0	2	0	2	0	1
24	0	0	0	82	0	0	0
25	2	0	2	0	1	0	0
26	0	82	0	0	0	2	0
27	2	0	1	0	0	0	82
28	0	0	0	2	0	2	0
29	1	0	0	0	82	0	0
2A	0	2	0	2	0	1	0
2B	0	0	82	0	0	0	2
2C	0	2	0	1	0	0	0
2D	82	0	0	0	2	0	2
2E	0	1	0	0	0	82	0
2F	0	0	2	0	2	0	1
20	0	0	0	82	0	0	0
21	2	0	2	0	1	0	0
22	0	84	0	0	0	0	0
5	23	2C	C0	80	80	0	0
10	81	63	0	2	0	2	0
30	12	0	68	3F	4C	0	68
21	1	0	0	0	82	0	0
22	0	2	0	2	0	1	0
23	0	0	82	0	0	0	2
24	0	2	0	1	0	0	0
25	84	0	0	0	2	0	2
26	0	1	0	0	0	84	0
27	0	0	2	0	2	0	1
28	0	0	0	84	0	0	0
29	2	0	2	0	1	0	0
2A	0	84	0	0	0	2	0
2B	2	0	1	0	0	0	80
2C	0	0	0	2	0	2	0
2D	1	0	0	0	80	0	0
2E	0	2	0	2	0	1	0
2F	0	0	80	0	0	0	2
20	0	2	0	1	0	0	0
21	80	0	0	0	2	0	2
22	0	1	0	0	0	0	0
5	23	2C	C1	0	80	0	0
10	81	63	0	84	0	0	0
30	12	0	68	3F	4C	0	68
21	2	0	2	0	1	0	0
22	0	84	0	0	0	2	0
23	2	0	1	0	0	0	84
24	0	0	0	2	0	2	0
25	1	0	0	0	84	0	0
26	0	2	0	2	0	1	0
27	0	0	84	0	0	0	2
28	0	2	0	1	0	0	0
29	84	0	0	0	2	0	2
2A	0	1	0	0	0	84	0
2B	0	0	2	0	2	0	1
2C	0	0	0	84	0	0	0
2D	2	0	2	0	1	0	0
2E	0	84	0	0	0	2	0
2F	2	0	1	0	0	0	84
20	0	0	0	2	0	2	0
21	1	0	0	0	84	0	0
22	0	2	0	2	0	0	0
5	23	2C	C1	80	80	0	0
10	81	63	0	1	0	0	0
30	12	0	68	3F	4C	0	68
21	84	0	0	0	2	0	2
22	0	1	0	0	0	84	0
23	0	0	2	0	2	0	1
24	0	0	0	84	0	0	0
25	2	0	2	0	1	0	0
26	0	84	0	0	0	2	0
27	2	0	1	0	0	0	84
28	0	0	0	2	0	2	0
29	1	0	0	0	84	0	0
2A	0	2	0	2	0	1	0
2B	0	0	84	0	0	0	2
2C	0	2	0	1	0	0	0
2D	84	0	0	0	2	0	2
2E	0	1	0	0	0	84	0
2F	0	0	2	0	2	0	1
20	0	0	0	84	0	0	0
21	2	0	2	0	1	0	0
22	0	84	0	0	0	0	0
5	23	2C	C2	0	80	0	0
10	81	63	0	2	0	2	0
30	12	0	68	3F	4C	0	68
21	1	0	0	0	84	0	0
22	0	2	0	2	0	1	0
23	0	0	84	0	0	0	2
24	0	2	0	1	0	0	0
25	84	0	0	0	2	0	2
26	0	1	0	0	0	82	0
27	0	0	2	0	2	0	1
28	0	0	0	82	0	0	0
29	2	0	2	0	1	0	0
2A	0	82	0	0	0	2	0
2B	2	0	1	0	0	0	82
2C	0	0	0	2	0	2	0
2D	1	0	0	0	82	0	0
2E	0	2	0	2	0	1	0
2F	0	0	82	0	0	0	2
20	0	2	0	1	0	0	0
21	84	0	0	0	2	0	2
22	0	1	0	0	0	0	0
5	23	2C	C2	80	80	0	0
10	81	63	0	80	0	0	0
30	12	0	68	3F	4C	0	68
21	2	0	2	0	1	0	0
22	0	80	0	0	0	2	0
23	2	0	64	FF	9C	0	80
24	0	0	0	2	0	2	0
25	1	0	0	0	80	0	0
26	0	2	0	2	0	1	0
27	0	0	80	0	0	0	2
28	0	2	0	1	0	0	0
29	84	0	0	0	2	0	2
2A	0	1	0	0	0	84	0
2B	0	0	2	0	2	0	1
2C	0	0	0	84	0	0	0
2D	2	0	2	0	1	0	0
2E	0	84	0	0	0	2	0
2F	2	0	1	0	0	0	84
20	0	0	0	2	0	2	0
21	1	0	0	0	84	0	0
22	0	2	0	2	0	0	0
5	23	2C	C3	0	80	0	0
10	81	63	0	1	0	0	0
30	12	0	68	3F	4C	0	68
21	84	0	0	0	2	0	2
22	0	1	0	0	0	84	0
23	0	0	2	0	2	0	1
24	0	0	0	84	0	0	0
25	2	0	2	0	1	0	0
26	0	84	0	0	0	2	0
27	2	0	1	0	0	0	84
28	0	0	0	2	0	2	0
29	1	0	0	0	84	0	0
2A	0	2	0	2	0	1	0
2B	0	0	84	0	0	0	1
2C	0	1	4	B0	0	0	0
2D	82	0	0	0	1	0	1
2E	4	B0	0	0	0	82	0
2F	0	0	2	0	2	0	0A
20	FF	F6	0	82	0	0	0
21	1	0	1	0	32	0	0
22	0	86	0	0	0	0	0
5	23	2C	C3	80	80	0	0
10	81	63	0	1	0	32	0
30	12	0	68	3F	4C	0	68
21	6E	FF	92	0	86	0	0
22	0	64	0	32	1	2C	0
23	0	80	80	0	0	0	2
24	0	2	0	64	FF	9C	0
25	82	0	0	0	2	0	2
26	0	32	FF	CE	0	86	0
27	0	0	2	0	2	0	5
28	FF	FB	0	84	0	0	6
29	67	0	1	7F	FF	80	29
2A	0	84	0	0	0	2	0
2B	2	0	64	0	0	0	84
2C	0	0	0	2	0	2	0
2D	96	0	0	0	84	0	0
2E	0	2	0	A0	1	A9	FE
2F	5C	0	84	0	0	0	2
20	0	2	1	90	FE	70	0
21	84	0	0	0	2	0	0A
22	1	A9	0	0	0	0	0
5	23	2C	C4	0	80	0	0
10	81	63	0	84	0	0	0
30	12	0	68	3F	4C	0	68
21	2	0	0A	1	A9	0	0
22	0	80	0	0	0	2	0
23	A0	1	A9	FE	5C	0	84
24	0	0	0	1	0	1	0
25	FA	0	0	0	84	0	0
26	0	1	0	1	0	C8	0
27	0	0	84	0	0	0	2
28	0	0A	1	A9	0	0	0
29	80	0	0	33	33	0	1
2A	7F	FF	80	6	0	84	0
2B	0	2	90	0	1	7F	FF
2C	80	65	0	84	0	0	0
2D	1	0	1	1	F4	0	0
2E	0	80	0	0	0	2	0
2F	2	0	FA	0	0	0	80
20	0	0	0	2	0	1	0
21	1	0	0	0	82	0	0
22	0	2	0	2	0	0	0
5	23	2C	C4	80	80	0	0
10	81	63	0	C8	FF	38	0
30	12	0	68	3F	4C	0	68
21	84	0	0	0	BA	0	1
22	7E	F4	82	6A	C0	84	0
23	0	0	1	0	1	0	1
24	0	0	0	80	0	0	0
25	1	0	1	0	1	0	0
26	0	80	0	0	0	1	0
27	1	0	1	0	0	8	86
28	0	0	0	2	0	1	0
29	1	0	0	0	82	0	0
2A	0	1	0	1	0	1	0
2B	0	0	80	0	0	0	1
2C	0	1	0	1	0	0	0
2D	80	0	0	0	2	0	1
2E	0	1	0	0	0	84	0
2F	0	0	1	0	1	0	32
20	0	0	0	84	0	0	0
21	1	0	1	0	32	0	0
22	0	84	0	0	0	0	0
5	23	2C	C5	0	80	0	0
10	81	63	0	1	0	1	0
30	12	0	68	3F	4C	0	68
21	1	0	0	0	82	0	0
22	0	1	0	1	0	1	0
23	0	0	86	0	0	0	2
24	0	2	0	1	0	0	C0
25	80	0	0	0	1	0	1
26	0	28	0	0	8	86	0
27	0	0	2	0	2	0	28
28	FF	D8	0	86	0	0	0
29	1	0	1	0	28	0	0
2A	0	86	0	0	0	1	0
2B	1	0	0C	0	0	0	86
2C	0	0	0	C8	0	2	61
2D	A8	A0	4C	0	86	0	0
2E	0	1	0	1	0	0C	0
2F	0	0	86	0	0	0	2
20	0	2	0	0C	FF	F4	0
21	86	0	0	0	1	0	1
22	0	32	0	0	0	0	0
5	23	2C	C5	80	80	0	0
10	81	63	0	86	0	0	0
30	12	0	68	3F	4C	0	68
21	1	0	1	0	32	0	0
22	0	86	0	0	0	1	0
23	1	0	32	0	0	0	86
24	0	0	0	1	0	1	0
25	32	0	0	0	86	0	0
26	0	1	0	1	0	32	0
27	0	0	86	0	0	0	1
28	0	1	0	5	0	0	0
29	86	0	0	0	2	0	2
2A	3	E8	FC	18	0	82	0
2B	0	0	2	0	2	1	F4
2C	FE	0C	0	84	0	0	0
2D	2	0	2	17	70	E8	90
2E	0	82	0	0	0	2	0
2F	2	2	58	FD	A8	0	84
20	0	0	0	2	0	2	17
21	70	E8	90	0	86	0	0
22	0	2	0	2	0	0	0
5	23	2C	C6	0	80	0	0
10	81	63	0	3	FF	FD	0
30	12	0	68	3F	4C	0	68
21	82	0	0	0	2	0	2
22	0	3	FF	FD	0	86	0
23	0	0	2	0	2	0	C8
24	FF	38	0	84	0	0	0
25	2	0	2	0	3	FF	FD
26	0	84	0	0	0	2	0
27	2	0	0A	FF	F6	0	86
28	0	0	0	1	0	1	0
29	32	0	0	0	86	0	0
2A	0	2	0	2	0	0A	FF
2B	F6	0	86	0	0	0	2
2C	0	2	0	32	FF	CE	0
2D	82	0	0	0	2	0	2
2E	0	1	0	0	0	86	0
2F	0	0	2	0	2	0	0A
20	FF	F6	0	82	0	0	0
21	1	0	1	0	32	0	0
22	0	86	0	0	0	0	0
5	23	2C	C6	80	80	0	0
10	81	63	0	2	0	1	0
30	12	0	68	3F	4C	0	68
21	1	0	0	0	82	0	0
22	0	1	0	1	0	32	0
23	0	0	80	0	0	0	1
24	0	1	0	32	0	0	0
25	80	0	0	0	1	0	1
26	0	32	0	0	0	80	0
27	0	0	1	0	1	0	32
28	0	0	0	80	0	0	0
29	C8	0	2	30	D4	D0	26
2A	0	86	0	0	0	C8	0
2B	2	30	D4	D0	26	0	86
2C	0	0	0	C8	0	2	30
2D	D4	D0	26	0	86	0	0
2E	0	C8	0	2	30	D4	D0
2F	26	0	86	0	0	0	C8
20	0	2	30	D4	D0	26	0
21	86	0	0	0	C8	0	2
22	30	D4	D0	26	0	0	0
5	23	2C	C7	0	80	0	0
10	81	63	0	86	0	0	0
30	12	0	68	3F	4C	0	68
21	2	0	2	0	0C	FF	F4
22	0	86	0	0	0	1	0
23	1	0	5	0	0	0	86
24	0	0	0	1	0	1	0
25	32	0	0	0	84	0	0
26	0	1	0	1	0	32	0
27	0	0	84	0	0	0	1
28	0	1	0	32	0	0	0
29	80	0	0	0	1	0	1
2A	0	32	0	0	0	80	0
2B	0	0	1	0	1	0	32
2C	0	0	0	80	0	0	0
2D	1	0	1	0	32	0	0
2E	0	80	0	0	0	1	0
2F	1	0	32	0	0	0	80
20	0	0	0	1	0	1	0
21	32	0	0	0	80	0	0
22	0	78	0	1E	0	0	0
5	23	2C	C7	80	80	0	0
10	81	63	6	0E	0	0	20
30	12	0	68	3F	4C	0	68
21	80	0	0	0	78	0	1E
22	6	0E	0	0	60	80	0
23	0	0	4	0	3	0	9C
24	0	0	20	80	0	0	0
25	4	0	3	0	9C	0	0
26	20	80	0	0	0	4	0
27	3	0	9C	0	0	20	80
28	0	0	0	1	0	1	0
29	32	0	0	0	80	0	0
2A	0	1	0	1	0	1	0
2B	0	0	86	0	0	0	1
2C	0	1	0	1	0	0	0
2D	86	0	0	0	1	0	1
2E	0	1	0	0	0	86	0
2F	0	0	3	0	1	0	12
20	0	0	0	80	0	0	0
21	1	0	1	4	B0	0	0
22	0	84	0	0	0	0	0
5	23	2C	C8	0	80	0	0
10	81	63	0	1	0	1	0
30	12	0	68	3F	4C	0	68
21	64	0	0	0	82	0	0
22	0	1	0	1	0	32	0
23	0	0	80	0	0	0	1
24	0	1	0	32	0	0	0
25	80	0	0	0	1	0	1
26	0	32	0	0	0	80	0
27	0	0	1	0	1	0	0A
28	0	0	0	82	0	0	0
29	2	0	2	0	1	0	0
2A	0	82	0	0	0	1	0
2B	1	0	32	0	0	0	80
2C	0	0	0	1	0	1	0
2D	32	0	0	0	80	0	0
2E	0	1	0	1	0	32	0
2F	0	0	82	0	0	0	2
20	0	2	0	5	FF	FB	0
21	84	0	0	0	1	0	1
22	0	1	0	0	0	0	0
5	23	2C	C8	80	80	0	0
10	81	63	0	86	0	0	0
30	12	0	68	3F	4C	0	68
21	1	0	1	0	1	0	0
22	0	86	0	0	0	1	0
23	1	0	1	0	0	0	86
24	0	0	0	2	0	2	0
25	0C	FF	F4	0	86	0	0
26	0	2	0	2	1	13	0
27	0	0	86	0	0	0	1
28	0	1	0	5	0	0	0
29	86	0	0	0	1	0	1
2A	0	5	0	0	0	86	0
2B	0	0	2	0	2	1	13
2C	0	0	0	84	0	0	0
2D	2	0	2	3	E8	0	0
2E	0	86	0	0	0	1	0
2F	1	0	0A	0	0	0	84
20	0	0	0	1	0	1	0
21	0A	0	0	0	84	0	0
22	0	1	0	1	0	0	0
5	23	2C	C9	0	80	0	0
10	81	63	0	32	0	0	0
30	12	0	68	3F	4C	0	68
21	80	0	0	0	1	0	1
22	0	32	0	0	0	80	0
23	0	0	2	0	1	0	1
24	0	0	0	82	0	0	0
25	1	0	1	0	32	0	0
26	0	82	0	0	0	1	0
27	1	0	32	0	0	0	84
28	0	0	0	2	0	1	0
29	1	0	0	0	84	0	0
2A	0	1	0	1	0	3	0
2B	0	0	80	0	0	0	1
2C	0	1	0	3	0	0	0
2D	80	0	0	0	1	0	1
2E	0	1	0	0	0	80	0
2F	0	0	1	0	1	0	1
20	0	0	0	80	0	0	0
21	2	0	1	0	1	0	0
22	0	82	0	0	0	0	0
5	23	2C	C9	80	80	0	0
10	81	63	0	1	0	1	0
30	12	0	68	3F	4C	0	68
21	1	0	0	0	82	0	0
22	0	1	0	1	0	1	0
23	0	0	82	0	0	0	1
24	0	1	0	4	0	0	0
25	82	0	0	0	1	0	1
26	0	4	0	0	0	82	0
27	0	0	1	0	1	0	1
28	0	0	0	82	0	0	0
29	2	0	2	0	1	0	0
2A	0	86	0	0	0	2	0
2B	2	0	0A	FF	F6	0	86
2C	0	0	0	2	0	2	0
2D	0A	FF	F6	0	86	0	0
2E	0	2	0	2	0	64	FF
2F	9C	0	86	0	0	0	2
20	0	2	0	64	FF	9C	8
21	86	0	0	0	2	0	2
22	0	0A	FF	F6	0	0	0
5	23	2C	CA	0	80	0	0
10	81	63	0	82	0	0	0
30	12	0	68	3F	4C	0	68
21	2	0	2	1	90	FE	70
22	0	82	0	0	0	2	0
23	1	0	1	0	0	0	82
24	0	0	0	2	0	2	0
25	28	FF	D8	0	82	0	0
26	0	1	0	1	0	2	0
27	0	0	86	0	0	0	1
28	0	1	0	2	0	0	0
29	86	0	0	0	1	0	1
2A	0	64	0	0	0	86	0
2B	0	0	1	0	1	0	64
2C	0	0	0	86	0	0	0
2D	1	0	1	0	64	0	0
2E	0	86	0	0	0	1	0
2F	1	0	1	FF	FF	0	86
20	0	0	0	2	0	1	0
21	1	0	0	0	82	0	0
22	0	1	0	1	0	0	0
5	23	2C	CA	80	80	0	0
10	81	63	0	32	0	0	0
30	12	0	68	3F	4C	0	68
21	86	0	0	0	1	0	1
22	0	32	0	0	0	86	0
23	0	0	2	0	2	1	77
24	FE	8A	0	86	0	0	0
25	1	0	1	0	32	0	0
26	0	86	0	0	0	C8	0
27	2	61	A8	A0	4C	0	86
28	0	0	0	2	0	2	0
29	64	FF	9C	0	86	0	0
2A	0	2	0	2	0	32	0
2B	0	0	86	0	0	0	1
2C	0	1	0	1	0	0	0
2D	82	0	0	0	1	0	1
2E	0	1	0	0	0	86	0
2F	0	0	2	0	2	0	0A
20	FF	F6	0	86	0	0	0
21	1	0	1	0	32	0	0
22	0	86	0	0	0	0	0
5	23	2C	CB	0	80	0	0
10	81	63	0	1	0	1	0
30	12	0	68	3F	4C	0	68
21	5	0	0	0	86	0	0
22	0	1	0	0A	0	32	0
